,Country_Name,Country_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
238,South Asia (IDA & IBRD),TSA,42.120208188067004,42.7424786004499,43.366535579144795,43.991437776187404,44.615520486725906,45.2322245352499,45.835218479537104,46.418812487413796,46.982400104246594,47.5289984899358,48.0701681756976,48.6237782032007,49.20067524897821,49.8048687709327,50.43138115016979,51.070608152074605,51.7077331248925,52.3245294024817,52.9093432492139,53.456328468469295,53.9588443319036,54.4170499100527,54.84126694840079,55.2417705553555,55.626928685510904,56.008944379925794,56.4000696690979,56.805235842908104,57.2309494675216,57.677133405787295,58.144800985235904,58.630046749972294,59.123134470741704,59.6169085359239,60.106864434378004,60.58985547068521,61.060992382218,61.5217647312145,61.9697088944081,62.4043113203734,62.823982782877295,63.2289921393114,63.623771145957896,64.0113964842553,64.3951878712636,64.78317085290871,65.1799329141394,65.5877135689297,66.0052498179568,66.4278567036032,66.8487685318254,67.2583178427736,67.6463399602528,68.0077190249383,68.3402062592725,68.6419006832955,68.91615143903971,69.1713119009688
239,Sub-Saharan Africa (IDA & IBRD countries),TSS,40.377897917980796,40.8247097390708,41.260415665337604,41.68335604101429,42.0945699185438,42.495960517829296,42.892688066515795,43.288887421542796,43.6894656978272,44.095326483053896,44.5079850416753,44.927885334692796,45.3514339968793,45.7736168579096,46.19101405463671,46.5997776606238,46.9967786913085,47.380725534620105,47.7499802489676,48.1037237011231,48.445013911947896,48.767722821550294,49.0746284032231,49.362808434059296,49.625877230073606,49.85289685788361,50.0304763304401,50.1515044451107,50.2160620544211,50.232514506469094,50.214574180677396,50.1799470041029,50.141162156759606,50.105697178394394,50.073757944990206,50.0476259188132,50.0361024446181,50.0541804613206,50.1184172326254,50.2447707442066,50.450214008552706,50.7500236386157,51.14816441698979,51.642131239361895,52.224790259060704,52.886428040445004,53.614209463372205,54.3854325924344,55.1744564227716,55.961118121424,56.7254700434881,57.4560025475248,58.149579538557205,58.801389893105096,59.404799944464294,59.95283054909929,60.44238733816,60.880002370002394
240,Trinidad and Tobago,TTO,62.222,62.652,63.036,63.373000000000005,63.663000000000004,63.908,64.112,64.282,64.43,64.565,64.7,64.844,65.003,65.17699999999999,65.368,65.572,65.782,65.987,66.182,66.36399999999999,66.533,66.694,66.854,67.015,67.179,67.344,67.507,67.666,67.816,67.957,68.086,68.20100000000001,68.305,68.402,68.49600000000001,68.597,68.71300000000001,68.85,69.01100000000001,69.199,69.413,69.65,69.903,70.164,70.428,70.691,70.952,71.21,71.464,71.71,71.946,72.17,72.382,72.582,72.768,72.941,73.1,73.245
241,Tunisia,TUN,42.021,42.656000000000006,43.351000000000006,44.11,44.931999999999995,45.821000000000005,46.78,47.803999999999995,48.882,50.001000000000005,51.145,52.299,53.452,54.59,55.70399999999999,56.794,57.86600000000001,58.928000000000004,59.979,61.01,61.998999999999995,62.924,63.769,64.53,65.211,65.831,66.414,66.98899999999999,67.574,68.176,68.792,69.407,70.001,70.555,71.062,71.517,71.921,72.282,72.608,72.904,73.172,73.415,73.638,73.842,74.03399999999999,74.217,74.391,74.558,74.72,74.88,75.041,75.206,75.376,75.55199999999999,75.734,75.922,76.115,76.31
242,Turkey,TUR,45.369,46.093,46.83,47.573,48.312,49.035,49.733000000000004,50.406000000000006,51.053000000000004,51.678000000000004,52.286,52.887,53.492,54.108999999999995,54.74100000000001,55.387,56.04600000000001,56.708999999999996,57.37,58.023,58.667,59.297,59.915,60.52,61.111000000000004,61.681999999999995,62.231,62.758,63.266000000000005,63.763000000000005,64.256,64.757,65.275,65.815,66.377,66.96300000000001,67.57,68.189,68.807,69.417,70.005,70.56,71.078,71.559,72.00399999999999,72.42399999999999,72.83,73.235,73.649,74.074,74.507,74.944,75.373,75.78399999999999,76.172,76.532,76.86,77.161
244,Tanzania,TZA,43.6,43.858999999999995,44.121,44.393,44.681999999999995,44.99100000000001,45.321000000000005,45.668,46.028,46.398999999999994,46.784,47.188,47.608999999999995,48.04,48.472,48.887,49.269,49.606,49.888999999999996,50.115,50.288000000000004,50.42100000000001,50.526,50.613,50.683,50.726000000000006,50.725,50.67100000000001,50.56100000000001,50.403,50.206,49.978,49.743,49.528999999999996,49.365,49.287,49.32899999999999,49.503,49.809,50.248000000000005,50.801,51.443999999999996,52.141999999999996,52.86600000000001,53.602,54.349,55.119,55.926,56.777,57.666000000000004,58.583999999999996,59.525,60.47,61.398,62.288000000000004,63.111000000000004,63.843999999999994,64.479
245,Uganda,UGA,44.358999999999995,44.955,45.558,46.162,46.755,47.32,47.839,48.297,48.687,49.005,49.251000000000005,49.43,49.558,49.65,49.715,49.769,49.826,49.886,49.943000000000005,49.988,50.0,49.955,49.831,49.615,49.303999999999995,48.891999999999996,48.378,47.784,47.145,46.492,45.853,45.251999999999995,44.715,44.272,43.961000000000006,43.824,43.898999999999994,44.19,44.685,45.373000000000005,46.229,47.22,48.299,49.42100000000001,50.553999999999995,51.676,52.784,53.887,54.983999999999995,56.06,57.099,58.086999999999996,59.016999999999996,59.881,60.669,61.373000000000005,61.986000000000004,62.516000000000005
246,Ukraine,UKR,68.2995365853659,68.7638536585366,69.1460975609756,69.4577073170732,69.7082195121951,69.9056341463415,70.05653658536589,70.1611219512195,70.22307317073171,70.2475609756098,70.2352195121951,70.1826341463415,70.0908536585366,69.9629268292683,69.8088536585366,69.6346341463415,69.4461707317073,69.2534390243902,69.0709024390244,68.9151219512195,68.8178292682927,68.81082926829271,68.901243902439,69.0774878048781,69.3173414634146,69.5747804878049,69.791243902439,70.4951219512195,70.4975609756098,70.5390243902439,70.0975609756098,69.29804878048779,68.77097560975609,68.13073170731711,67.5412195121951,66.7419512195122,67.0224390243903,67.57634146341461,68.3748780487805,67.9809756097561,67.6756097560976,67.83707317073171,68.27560975609761,68.21073170731711,68.18536585365851,67.95682926829271,68.0775609756098,68.2221951219512,68.2514634146342,69.19,70.2653658536586,70.8092682926829,70.94414634146341,71.159512195122,71.1865853658537,71.189512195122,71.4763414634146,71.7809756097561
247,Upper middle income,UMC,49.863053519068394,50.3805199382592,51.0303039467329,51.868438952199604,52.9349271922509,54.1706107351169,55.488567351453106,56.8107704948699,58.0585835653638,59.1685960693676,60.16539195219,61.0133988166424,61.7359458345568,62.417624128232205,63.052205219731206,63.58578172151729,64.107351603846,64.5840809295794,65.02282160691749,65.3932478753585,65.76287214120241,66.1202119032752,66.4791710162212,66.7813992211699,67.049931197098,67.3897584083966,67.7848858481702,68.0380869257253,68.2694902394034,68.4546409817673,68.6242993797513,68.7802777599196,68.831199800138,68.8656541062086,69.0200217428303,69.23977233244679,69.5389948279859,69.8485391933317,70.1321121286823,70.3448839788191,70.60591665420209,70.88029273190621,71.138829521026,71.4095065786626,71.7051451405945,71.9695271137591,72.3041850534409,72.62142405207051,72.90949173385471,73.2338403800981,73.5145702364054,73.8512198606072,74.1559500717415,74.46592902843351,74.7415119180246,75.0175270400109,75.2786219982798,75.5225332493901
248,Uruguay,URY,67.783,68.007,68.19800000000001,68.347,68.455,68.521,68.554,68.567,68.575,68.58800000000001,68.616,68.664,68.732,68.82300000000001,68.941,69.089,69.271,69.484,69.723,69.983,70.256,70.536,70.814,71.085,71.343,71.583,71.804,72.008,72.20100000000001,72.38600000000001,72.569,72.757,72.955,73.166,73.388,73.62,73.854,74.086,74.309,74.523,74.73100000000001,74.939,75.152,75.373,75.59899999999999,75.82600000000001,76.046,76.251,76.437,76.60300000000001,76.75,76.882,77.00399999999999,77.124,77.244,77.369,77.498,77.632
249,United States,USA,69.77073170731711,70.27073170731711,70.119512195122,69.91707317073171,70.1658536585366,70.2146341463415,70.2121951219512,70.5609756097561,69.9512195121951,70.5073170731708,70.8073170731707,71.1073170731707,71.1560975609756,71.35609756097558,71.95609756097559,72.60487804878049,72.85609756097558,73.25609756097559,73.35609756097558,73.8048780487805,73.609756097561,74.009756097561,74.3609756097561,74.4634146341463,74.5634146341464,74.5634146341464,74.6146341463415,74.7658536585366,74.7658536585366,75.0170731707317,75.2146341463415,75.3658536585366,75.6170731707317,75.41951219512201,75.619512195122,75.62195121951221,76.0268292682927,76.4292682926829,76.58048780487809,76.58292682926829,76.6365853658537,76.83658536585371,76.9365853658537,77.0365853658537,77.4878048780488,77.4878048780488,77.6878048780488,77.9878048780488,78.0390243902439,78.390243902439,78.5414634146342,78.64146341463409,78.7414634146342,78.7414634146342,78.84146341463409,78.69024390243901,78.5390243902439,78.5390243902439
250,Uzbekistan,UZB,58.835,59.21,59.589,59.968999999999994,60.348,60.723,61.089,61.442,61.778999999999996,62.097,62.391999999999996,62.66,62.903,63.125,63.332,63.53,63.729,63.934,64.152,64.385,64.637,64.914,65.206,65.50399999999999,65.796,66.059,66.27,66.416,66.495,66.512,66.48100000000001,66.42399999999999,66.368,66.336,66.343,66.396,66.494,66.626,66.782,66.959,67.156,67.374,67.613,67.868,68.135,68.407,68.676,68.939,69.193,69.435,69.672,69.91,70.155,70.41,70.671,70.928,71.171,71.388
251,St. Vincent and the Grenadines,VCT,59.26,59.891000000000005,60.474,61.006,61.488,61.924,62.318000000000005,62.681999999999995,63.026,63.36,63.691,64.02600000000001,64.365,64.711,65.069,65.445,65.844,66.263,66.69800000000001,67.143,67.59,68.031,68.456,68.85600000000001,69.223,69.551,69.835,70.078,70.283,70.45100000000001,70.58,70.669,70.723,70.748,70.752,70.745,70.736,70.73100000000001,70.738,70.762,70.809,70.882,70.977,71.087,71.208,71.331,71.449,71.554,71.643,71.71600000000001,71.77600000000001,71.827,71.87899999999999,71.939,72.01,72.095,72.193,72.3
252,"Venezuela, RB",VEN,59.831,60.376999999999995,60.907,61.422,61.923,62.416000000000004,62.91,63.409,63.916000000000004,64.42699999999999,64.935,65.428,65.896,66.331,66.729,67.092,67.42,67.723,68.009,68.281,68.542,68.795,69.038,69.27199999999999,69.497,69.715,69.923,70.123,70.312,70.491,70.658,70.811,70.95100000000001,71.079,71.2,71.321,71.45100000000001,71.596,71.756,71.93,72.112,72.294,72.46600000000001,72.618,72.74600000000001,72.852,72.938,73.01,73.071,73.116,73.134,73.11,73.03699999999999,72.918,72.762,72.584,72.405,72.24600000000001
254,Virgin Islands (U.S.),VIR,66.2248536585366,66.48797560975609,66.7410975609756,66.9962195121951,67.2603658536585,67.540512195122,67.8351219512195,68.1381951219512,68.44273170731711,68.7482195121951,69.0511951219512,69.35114634146339,69.6466097560976,69.9355853658537,70.2175853658537,70.4900731707317,70.75053658536591,70.99992682926829,71.239243902439,71.4709756097561,71.7001219512195,71.9307073170732,72.166243902439,72.410243902439,72.6622195121951,72.9221707317073,73.1870487804878,73.4538536585366,73.7175853658537,73.978243902439,74.2358536585366,74.4919512195122,74.7470487804878,75.0026585365854,75.2572926829268,75.5099268292683,75.75902439024391,76.0025365853659,76.2369756097561,76.4618536585366,76.619512195122,77.6731707317073,77.62195121951221,77.5731707317073,77.87317073170729,77.42195121951221,78.4756097560976,76.8609756097561,77.2634146341463,77.6146341463415,77.9658536585366,78.41707317073171,78.6682926829268,78.86829268292679,78.9682926829268,79.1682926829268,79.2682926829268,79.41951219512201
255,Vietnam,VNM,59.038999999999994,59.72,60.387,61.02,61.581,61.963,62.037,61.766999999999996,61.18600000000001,60.383,59.563,58.98,58.826,59.203,60.111999999999995,61.446000000000005,63.01,64.547,65.859,66.865,67.542,67.942,68.203,68.439,68.688,68.972,69.293,69.624,69.943,70.252,70.551,70.842,71.124,71.399,71.666,71.923,72.168,72.399,72.617,72.824,73.025,73.22800000000001,73.438,73.654,73.875,74.092,74.295,74.47399999999999,74.625,74.745,74.837,74.904,74.958,75.006,75.056,75.11,75.172,75.241
256,Vanuatu,VUT,48.975,49.498000000000005,50.031000000000006,50.576,51.131,51.693999999999996,52.25899999999999,52.818999999999996,53.372,53.915,54.451,54.981,55.51,56.043,56.582,57.128,57.684,58.248999999999995,58.818999999999996,59.391000000000005,59.961000000000006,60.528,61.086999999999996,61.632,62.158,62.659,63.131,63.574,63.986000000000004,64.368,64.721,65.047,65.34899999999999,65.633,65.903,66.16199999999999,66.414,66.66,66.899,67.134,67.363,67.583,67.793,67.99,68.176,68.35,68.515,68.672,68.824,68.97399999999999,69.123,69.27199999999999,69.421,69.57,69.719,69.869,70.021,70.172
257,World,WLD,52.5797665560172,53.0809343349998,53.4981944393904,54.0233981153183,54.6932412436179,55.3523672069119,56.083787382368705,56.788401024906705,57.3874659638846,57.996555310542405,58.5839631942626,59.111129250384394,59.5970696511051,60.045577334228796,60.5410031302235,60.9869594434047,61.408913624599,61.8326529080405,62.19330867279079,62.555269868911296,62.8415432629206,63.182386343817704,63.508765124010495,63.756894223697394,64.021453921459,64.2790358851828,64.5797725397353,64.8309406968281,65.0350060839402,65.2475565836275,65.4337949003055,65.61975450010429,65.7707300448984,65.8877433393925,66.08965082849261,66.2782187539162,66.5598428874379,66.8446197645551,67.0867869646409,67.2930943638593,67.5491888723492,67.82172841171821,68.07034502093799,68.3269008231811,68.6522370741096,68.9202037747745,69.2622926355676,69.59194222320579,69.8991757971054,70.2464627373744,70.5561191281578,70.88407763978941,71.17171202200491,71.4622570224978,71.74196505154659,71.9478983340412,72.182171054675,72.38300866126708
258,Samoa,WSM,56.902,57.188,57.472,57.756,58.045,58.34,58.641999999999996,58.951,59.266000000000005,59.589,59.919,60.256,60.599,60.948,61.301,61.661,62.031000000000006,62.41,62.79600000000001,63.184,63.567,63.937,64.289,64.617,64.92,65.194,65.443,65.67,65.883,66.085,66.281,66.47,66.655,66.842,67.03699999999999,67.249,67.491,67.764,68.067,68.399,68.748,69.10300000000001,69.45100000000001,69.781,70.089,70.374,70.642,70.90100000000001,71.158,71.41199999999999,71.663,71.906,72.13600000000001,72.351,72.54899999999999,72.73,72.895,73.046
259,Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,65.89756097560979,66.1975609756098,66.39756097560979,66.5975609756098,66.7975609756098,66.9975609756098,67.1975609756098,67.39756097560979,67.5487804878049,67.7487804878049,67.9487804878049,68.1,68.2487804878049,68.4,68.5512195121951,68.7,68.8512195121951,68.9512195121951,66.9512195121951,67.9512195121951,67.9975609756098,67.9439024390244,68.1951219512195,68.4463414634146,68.6951219512195,68.9463414634146,69.1975609756098,69.39756097560979,69.6487804878049,69.9,70.1487804878049,70.4975609756098,70.7975609756098,71.0975609756098,71.34634146341459,71.64634146341459,71.9463414634146
260,"Yemen, Rep.",YEM,29.919,30.163,30.5,30.943,31.500999999999998,32.175,32.96,33.836,34.78,35.78,36.82,37.888000000000005,38.981,40.093,41.218999999999994,42.364,43.54,44.753,46.0,47.265,48.532,49.778,50.981,52.117,53.17,54.12,54.958999999999996,55.692,56.331,56.881,57.346000000000004,57.73,58.047,58.318000000000005,58.566,58.817,59.096000000000004,59.415,59.782,60.20399999999999,60.683,61.216,61.781000000000006,62.358000000000004,62.931000000000004,63.481,63.997,64.47,64.892,65.255,65.54899999999999,65.768,65.92,66.016,66.066,66.085,66.087,66.086
261,South Africa,ZAF,48.406000000000006,48.777,49.141999999999996,49.50899999999999,49.888000000000005,50.284,50.705,51.148,51.615,52.106,52.62,53.157,53.713,54.281000000000006,54.856,55.428000000000004,55.99,56.538000000000004,57.071000000000005,57.59,58.107,58.637,59.191,59.766000000000005,60.353,60.946000000000005,61.54,62.108999999999995,62.619,63.035,63.306999999999995,63.38399999999999,63.247,62.894,62.331,61.56100000000001,60.595,59.489,58.315,57.144,56.048,55.089,54.31,53.748999999999995,53.443999999999996,53.446999999999996,53.795,54.452,55.36,56.46,57.669,58.895,60.06,61.099,61.968,62.648999999999994,63.153,63.538000000000004
262,Zambia,ZMB,46.687,47.083999999999996,47.446000000000005,47.772,48.068000000000005,48.351000000000006,48.643,48.96,49.313,49.7,50.114,50.542,50.961000000000006,51.351000000000006,51.7,51.998999999999995,52.247,52.449,52.607,52.722,52.802,52.863,52.905,52.915,52.87,52.72,52.402,51.888000000000005,51.173,50.282,49.248999999999995,48.125,46.986999999999995,45.919,44.983000000000004,44.242,43.735,43.461000000000006,43.413000000000004,43.593999999999994,44.0,44.615,45.4,46.321999999999996,47.354,48.496,49.757,51.13399999999999,52.606,54.13,55.655,57.126000000000005,58.501999999999995,59.746,60.831,61.736999999999995,62.464,63.043
263,Zimbabwe,ZWE,53.019,53.483000000000004,53.946000000000005,54.403,54.849,55.273999999999994,55.67100000000001,56.034,56.361999999999995,56.656000000000006,56.913000000000004,57.135,57.32899999999999,57.50899999999999,57.688,57.891999999999996,58.15,58.47,58.85,59.273999999999994,59.731,60.203,60.65,61.025,61.28,61.356,61.199,60.792,60.136,59.235,58.1,56.748999999999995,55.243,53.653,52.044,50.48,49.00899999999999,47.661,46.466,45.461000000000006,44.648999999999994,44.01,43.523,43.195,43.065,43.24100000000001,43.853,44.946999999999996,46.504,48.449,50.64,52.896,55.032,56.897,58.41,59.534,60.294,60.812
